156,2014-03-01 04:04:38,41.9109069377891,12.4976076315031
156,2014-03-01 04:04:17,41.9109069377891,12.4976076315031
156,2014-03-01 04:04:10,41.9109069377891,12.4976076315031
156,2014-03-01 04:04:04,41.910931749699,12.4961767189333
156,2014-03-01 04:03:57,41.9109924031168,12.4948231979323
156,2014-03-01 04:03:50,41.9108976990348,12.4925708046824
156,2014-03-01 04:03:43,41.9107463039511,12.4921234405144
156,2014-03-01 04:03:36,41.9103141666837,12.4912005236147
156,2014-03-01 04:03:29,41.9099077770972,12.4906438943816
156,2014-03-01 04:03:23,41.9096776587841,12.4900618712671
156,2014-03-01 04:03:15,41.9096585403121,12.4890718103806
156,2014-03-01 04:03:08,41.909595286844,12.4886204762097
156,2014-03-01 04:03:00,41.909369417009,12.4885021029918
156,2014-03-01 04:02:54,41.9085906286611,12.4890017259663
156,2014-03-01 04:02:46,41.908006529685,12.4894599289162
156,2014-03-01 04:02:39,41.9074234361075,12.4898942660838
156,2014-03-01 04:02:32,41.9066704356379,12.4904043756008
156,2014-03-01 04:02:25,41.9063725273621,12.4901565786754
156,2014-03-01 04:02:18,41.9063155300926,12.4898912962002
156,2014-03-01 04:02:11,41.9063155300926,12.4898912962002
156,2014-03-01 04:02:04,41.9063074164877,12.4897339210063
156,2014-03-01 04:01:58,41.9061971137131,12.4889884936626
156,2014-03-01 04:01:51,41.9054034425864,12.4880288336275
156,2014-03-01 04:01:45,41.9049038283033,12.4882491893136
156,2014-03-01 04:01:37,41.904352199245,12.4886666088921
156,2014-03-01 04:01:31,41.9037411580022,12.4888526539693
156,2014-03-01 04:01:23,41.9035820141149,12.4883960043418
156,2014-03-01 04:01:16,41.9035474709462,12.4880460078274
156,2014-03-01 04:01:09,41.9034545253571,12.4878636814463
156,2014-03-01 04:01:02,41.9034545253571,12.4878636814463
156,2014-03-01 04:00:55,41.9034545253571,12.4878636814463
156,2014-03-01 04:00:48,41.9034545253571,12.4878636814463
156,2014-03-01 04:00:41,41.9034545253571,12.4878636814463
156,2014-03-01 04:00:33,41.9034545253571,12.4878636814463
156,2014-03-01 04:00:26,41.9033230377422,12.4873865602502
156,2014-03-01 04:00:20,41.9031493776745,12.4867105155298
156,2014-03-01 04:00:15,41.9029555636208,12.4859770183517
156,2014-03-01 04:00:05,41.902708897418,12.4850107607029
156,2014-03-01 03:59:58,41.9025008206705,12.4841533975193
156,2014-03-01 03:59:55,41.9022930612257,12.4832744667473
156,2014-03-01 03:59:44,41.9019419837467,12.4820183592651
156,2014-03-01 03:59:37,41.9017992683531,12.4814996369002
156,2014-03-01 03:59:30,41.9016300040863,12.4810149305855
156,2014-03-01 03:59:24,41.901473588988,12.4800574126297
156,2014-03-01 03:59:17,41.901932611855,12.4798385815309
156,2014-03-01 03:59:10,41.9024242160122,12.4797013479282
156,2014-03-01 03:59:03,41.9024242160122,12.4797013479282
156,2014-03-01 03:58:56,41.9024242160122,12.4797013479282
156,2014-03-01 03:58:49,41.9024242160122,12.4797013479282
156,2014-03-01 03:58:42,41.9025014836102,12.4796342199225
156,2014-03-01 03:58:35,41.9025014836102,12.4796342199225
156,2014-03-01 03:58:28,41.9025014836102,12.4796342199225
156,2014-03-01 03:58:21,41.9028203544424,12.4794858432381
156,2014-03-01 03:58:15,41.9032053363675,12.4793679230031
156,2014-03-01 03:58:06,41.903718193754,12.4792040259056
156,2014-03-01 03:57:59,41.9043684880655,12.478979934327
156,2014-03-01 03:57:53,41.9045715719376,12.4788766430063
156,2014-03-01 03:57:46,41.9046868766116,12.4788004807584
156,2014-03-01 03:57:40,41.9046975935663,12.4787956531439
156,2014-03-01 03:57:31,41.9047052009468,12.4787994110529
156,2014-03-01 03:57:25,41.9047127168108,12.4787999011697
156,2014-03-01 03:57:18,41.9047378645182,12.4787865964751
156,2014-03-01 03:57:11,41.9047505339478,12.478793603468
156,2014-03-01 03:57:04,41.9047615747755,12.478809154217
156,2014-03-01 03:56:57,41.9047579487516,12.4788286169755
156,2014-03-01 03:56:50,41.9047262507444,12.4788139412256
156,2014-03-01 03:56:43,41.9047154873885,12.478809101518
156,2014-03-01 03:56:36,41.904698112058,12.4788145642631
156,2014-03-01 03:56:29,41.9046823680164,12.478811526936
156,2014-03-01 03:56:22,41.9046663489638,12.4787966566181
156,2014-03-01 03:56:14,41.904666771796,12.4788042235334
156,2014-03-01 03:56:07,41.9046591811909,12.4788096103511
156,2014-03-01 03:56:00,41.9046585001704,12.4788159312819
156,2014-03-01 03:55:54,41.9046617480917,12.4787833221378
156,2014-03-01 03:55:47,41.9046513481959,12.4787284322544
156,2014-03-01 03:55:40,41.9046503189618,12.4787073333216
156,2014-03-01 03:55:32,41.9046503189618,12.4787073333216
156,2014-03-01 03:55:25,41.9046503189618,12.4787073333216
156,2014-03-01 03:55:19,41.9046503189618,12.4787073333216
156,2014-03-01 03:55:12,41.9046503189617,12.4787073333213
156,2014-03-01 03:55:05,41.9046497948864,12.4787037661493
156,2014-03-01 03:54:58,41.9046522140524,12.4786971068827
